transaction_id,customer_id,amount,transaction_type,merchant_category,is_weekend,hour_of_day,days_since_last_transaction,amount_vs_avg_ratio,is_international,event_time
txn_00001114,cust_000704,10.95,Purchase,Entertainment,0,15,0,0.061,0,1721659281.022993
txn_00001115,cust_000867,290.71,Transfer,Restaurant,0,20,3,0.683,0,1739910470.508975
txn_00001116,cust_000504,48.07,Withdrawal,Online,0,2,0,0.299,0,1735783516.954358
txn_00001117,cust_000419,26.29,Purchase,ATM,0,4,0,0.087,0,1744947177.761931
txn_00001118,cust_000228,180.63,Withdrawal,Online,0,2,3,0.485,1,1744247955.500344
txn_00001119,cust_000950,51.79,Payment,Other,0,14,2,2.418,0,1750944070.302998
txn_00001120,cust_000333,145.44,Withdrawal,Pharmacy,1,12,1,0.523,0,1748171293.867164
txn_00001121,cust_000043,22.52,Payment,Department Store,0,0,9,0.335,0,1740011959.611149
txn_00001122,cust_000962,88.86,Purchase,Travel,0,3,4,0.199,0,1744251146.724213
txn_00001123,cust_000468,45.62,Purchase,Online,1,23,4,0.434,0,1746917271.024072
txn_00001124,cust_000406,135.53,Purchase,Travel,0,5,2,1.433,0,1751862763.638096
txn_00001125,cust_000784,18.39,Purchase,Online,0,7,3,0.492,0,1740728413.228475
txn_00001126,cust_000408,36.74,Transfer,Entertainment,1,22,7,0.215,0,1748727042.416084
txn_00001127,cust_000302,69.22,Purchase,Travel,0,22,1,0.158,0,1740176083.088378
txn_00001128,cust_000475,41.08,Payment,Gas Station,0,1,4,0.275,0,1747008202.013742
txn_00001129,cust_000116,16.21,Withdrawal,Pharmacy,0,17,2,0.127,0,1726505951.072753
txn_00001130,cust_000462,27.55,Payment,Other,0,5,2,0.355,0,1721622308.847212
txn_00001131,cust_000918,35.9,Payment,Gas Station,0,20,10,0.268,0,1727204808.158651
txn_00001132,cust_000709,149.01,Withdrawal,Gas Station,0,20,3,0.589,0,1741293786.763601
txn_00001133,cust_000724,89.24,Transfer,Gas Station,0,3,1,0.279,0,1735012508.968971
txn_00001134,cust_000394,71.96,Withdrawal,Pharmacy,0,10,0,0.173,0,1743759373.745658
txn_00001135,cust_000045,29.82,Transfer,Other,1,13,0,0.288,0,1745064538.029007
txn_00001136,cust_000884,18.44,Withdrawal,Restaurant,0,21,1,0.153,0,1725569910.325666
txn_00001137,cust_000053,10.42,Transfer,Entertainment,0,6,10,0.049,0,1734072208.672954
txn_00001138,cust_000186,114.01,Withdrawal,Online,1,0,0,9.723,1,1724543862.721044
txn_00001139,cust_000784,69.76,Payment,Entertainment,1,12,1,1.865,0,1728818788.169465
txn_00001140,cust_000557,67.85,Payment,Online,1,20,0,0.773,0,1746300567.579622
txn_00001141,cust_000676,29.33,Payment,Entertainment,0,18,10,0.117,0,1735842333.768575
txn_00001142,cust_000615,22.04,Transfer,Other,0,12,7,0.091,0,1721043967.318887
txn_00001143,cust_000840,54.72,Purchase,Restaurant,1,8,12,0.345,0,1746861843.446478
txn_00001144,cust_000669,27.56,Withdrawal,Grocery,1,12,1,0.412,0,1731846969.917393
txn_00001145,cust_000859,70.85,Transfer,Gas Station,0,7,0,1.284,0,1739865490.847307
txn_00001146,cust_000427,10.34,Withdrawal,ATM,0,20,0,0.144,0,1752175113.114589
txn_00001147,cust_000709,26.55,Withdrawal,Entertainment,0,13,5,0.105,0,1742910649.648321
txn_00001148,cust_000369,14.77,Purchase,ATM,0,2,3,0.137,0,1750211828.0423
txn_00001149,cust_000920,92.0,Purchase,Pharmacy,0,10,6,8.125,0,1732790511.8499
txn_00001150,cust_000067,21.32,Withdrawal,Gas Station,0,0,7,0.319,0,1730075052.906561
txn_00001151,cust_000282,15.04,Payment,Travel,1,7,7,0.22,0,1731222200.564413
txn_00001152,cust_000215,24.7,Purchase,Other,0,12,0,0.238,0,1740142007.358206
txn_00001153,cust_000645,20.3,Purchase,Entertainment,0,4,1,0.106,0,1737521141.164562
txn_00001154,cust_000620,44.78,Transfer,Pharmacy,0,0,1,0.261,0,1750287888.314263
txn_00001155,cust_000325,41.38,Transfer,Restaurant,0,21,3,0.293,0,1729025319.457074
txn_00001156,cust_000509,160.97,Payment,Entertainment,1,19,0,0.691,0,1737229722.572761
txn_00001157,cust_000905,42.77,Transfer,Online,0,13,1,1.294,1,1740058500.433936
txn_00001158,cust_000025,188.19,Purchase,Online,1,19,1,4.153,0,1735500913.823748
txn_00001159,cust_000425,50.35,Transfer,Department Store,0,6,0,0.363,0,1733897481.834184
txn_00001160,cust_000653,40.28,Withdrawal,ATM,1,15,2,0.465,0,1727532969.531046
txn_00001161,cust_000070,101.51,Transfer,Grocery,1,11,0,0.565,0,1730546195.571099
txn_00001162,cust_000342,32.89,Purchase,Restaurant,0,17,3,0.099,0,1731605459.409956
txn_00001163,cust_000854,42.44,Payment,Entertainment,0,11,5,0.188,0,1731497457.126049
txn_00001164,cust_000662,14.35,Withdrawal,Entertainment,1,16,4,0.097,0,1725117815.320808
txn_00001165,cust_000550,35.92,Payment,Pharmacy,0,3,6,1.47,0,1749090684.833064
txn_00001166,cust_000058,104.66,Transfer,Other,0,22,2,0.998,0,1747172574.947555
txn_00001167,cust_000324,162.78,Purchase,Online,0,18,2,0.446,0,1738348348.899204
txn_00001168,cust_000340,106.01,Transfer,Gas Station,0,23,0,0.865,0,1746050826.734951
txn_00001169,cust_000288,15.05,Transfer,Pharmacy,0,0,6,0.068,0,1747350230.404742
txn_00001170,cust_000863,36.54,Payment,Restaurant,0,17,3,0.353,0,1726070694.225672
txn_00001171,cust_000886,46.66,Transfer,Department Store,0,16,1,0.263,0,1745508678.858388
txn_00001172,cust_000279,26.16,Payment,Online,0,4,1,1.856,0,1733892071.150243
txn_00001173,cust_000850,95.11,Withdrawal,Travel,0,3,0,0.225,0,1750818799.238813
txn_00001174,cust_000115,135.68,Purchase,Online,0,17,6,0.656,0,1732641546.47941
txn_00001175,cust_000455,36.6,Payment,Travel,0,19,0,0.32,0,1736797329.084941
txn_00001176,cust_000349,40.04,Transfer,Department Store,1,6,3,0.157,0,1749964489.570325
txn_00001177,cust_000893,26.6,Withdrawal,Online,1,23,3,0.334,0,1723935141.810901
txn_00001178,cust_000471,31.42,Purchase,Grocery,1,14,2,0.397,0,1733063262.429128
txn_00001179,cust_000046,18.84,Purchase,Department Store,0,21,0,0.181,0,1742507162.760147
txn_00001180,cust_000048,48.06,Transfer,Grocery,0,18,0,0.351,0,1724088131.288014
txn_00001181,cust_000320,82.31,Withdrawal,Department Store,0,7,0,0.776,0,1740987080.928185
txn_00001182,cust_000294,158.63,Transfer,Entertainment,0,2,10,0.987,0,1729561100.309579
txn_00001183,cust_000280,42.24,Transfer,Gas Station,0,15,0,0.574,1,1725545658.772355
txn_00001184,cust_000638,82.49,Purchase,Online,1,9,8,0.446,0,1738488638.537483
txn_00001185,cust_000563,8.68,Withdrawal,ATM,0,9,2,0.111,0,1730884020.638307
txn_00001186,cust_000176,39.85,Transfer,Travel,0,3,4,0.12,0,1723083395.644945
txn_00001187,cust_000134,81.6,Purchase,Gas Station,0,17,4,1.366,0,1721750993.81023
txn_00001188,cust_000089,33.18,Withdrawal,Other,1,19,2,0.219,0,1734289304.199086
txn_00001189,cust_000645,14.7,Payment,Other,0,8,1,0.077,0,1747206276.456458
txn_00001190,cust_000341,153.02,Purchase,Entertainment,0,11,0,1.023,0,1746615530.709049
txn_00001191,cust_000096,18.45,Payment,Gas Station,0,19,0,0.16,0,1746470750.15331
txn_00001192,cust_000701,43.91,Payment,Entertainment,0,8,0,0.32,0,1741162665.741951
txn_00001193,cust_000230,34.83,Transfer,Department Store,0,14,0,0.192,0,1725369087.477784
txn_00001194,cust_000717,51.98,Transfer,Department Store,0,22,1,0.672,0,1749763531.263076
txn_00001195,cust_000031,68.43,Purchase,Department Store,0,23,1,0.46,0,1722898037.368
txn_00001196,cust_000867,27.23,Transfer,Other,0,11,10,0.064,0,1726223077.975029
txn_00001197,cust_000521,85.59,Purchase,Department Store,0,16,4,0.208,0,1724082750.642446
txn_00001198,cust_000073,47.63,Payment,Pharmacy,0,8,0,0.311,0,1745826782.567513
txn_00001199,cust_000245,203.33,Withdrawal,Entertainment,0,18,0,3.079,0,1740420189.376323
txn_00001200,cust_000349,70.7,Payment,Pharmacy,0,3,0,0.278,0,1727403678.624493
txn_00001201,cust_000351,46.53,Withdrawal,Restaurant,0,21,2,0.205,0,1738012480.151839
txn_00001202,cust_000080,21.2,Payment,Gas Station,0,0,1,0.068,0,1744153359.587592
txn_00001203,cust_000475,19.93,Purchase,Entertainment,0,21,4,0.134,0,1731101404.039323
txn_00001204,cust_000979,5.59,Purchase,Other,1,5,0,0.413,0,1733637390.491798
txn_00001205,cust_000389,99.03,Purchase,Gas Station,1,15,4,0.379,0,1731165426.807127
txn_00001206,cust_000143,210.4,Purchase,Restaurant,1,23,3,0.669,0,1748817360.275545
txn_00001207,cust_000464,16.87,Payment,Other,0,0,2,0.215,0,1737593964.031574
txn_00001208,cust_000201,29.82,Transfer,ATM,0,4,9,0.34,0,1727322427.258598
txn_00001209,cust_000936,29.71,Payment,Department Store,0,4,0,0.235,0,1742270850.798928
txn_00001210,cust_000597,33.77,Payment,Restaurant,0,2,14,2.325,0,1721092729.202136
txn_00001211,cust_000064,39.33,Purchase,Grocery,1,21,1,0.217,0,1732484093.62989
txn_00001212,cust_000841,31.38,Purchase,ATM,1,8,1,0.153,0,1751700844.759547
txn_00001213,cust_000241,28.71,Payment,Department Store,0,17,6,0.667,0,1734454860.501349
txn_00001214,cust_000416,34.48,Withdrawal,Restaurant,0,9,2,0.454,0,1732873315.719865
txn_00001215,cust_000193,73.07,Transfer,Pharmacy,0,20,9,1.023,0,1738356055.366213
txn_00001216,cust_000894,50.24,Withdrawal,Grocery,0,16,1,0.147,0,1741971484.417663
txn_00001217,cust_000017,126.63,Payment,Pharmacy,0,16,1,0.475,0,1725377734.733389
txn_00001218,cust_000140,24.29,Payment,Entertainment,0,0,8,0.151,0,1723506626.837263
txn_00001219,cust_000713,30.34,Payment,Other,0,17,3,0.34,0,1739901569.570549
txn_00001220,cust_000522,127.34,Payment,Pharmacy,1,22,0,0.554,0,1734215476.510824
txn_00001221,cust_000191,40.78,Purchase,Other,1,4,3,0.628,0,1734235885.749821
txn_00001222,cust_000749,58.68,Transfer,Pharmacy,0,13,6,0.266,0,1728302827.426223
txn_00001223,cust_000591,6.77,Purchase,Other,1,1,6,0.023,0,1732413047.174498
txn_00001224,cust_000378,39.27,Payment,Gas Station,0,10,4,0.206,0,1724405432.01832
txn_00001225,cust_000749,16.96,Transfer,Entertainment,0,6,0,0.077,0,1737441084.843165
txn_00001226,cust_000536,7.5,Purchase,Online,0,22,3,0.076,0,1748901054.981955
txn_00001227,cust_000760,145.15,Purchase,Travel,0,9,0,0.362,0,1741771888.570713
txn_00001228,cust_000320,34.37,Transfer,Travel,0,21,0,0.324,0,1740173081.956439
txn_00001229,cust_000481,24.0,Payment,Other,0,20,0,0.099,0,1735158721.023665
txn_00001230,cust_000432,72.22,Transfer,ATM,0,22,0,0.22,0,1731969793.444124
txn_00001231,cust_000712,89.38,Transfer,Other,1,23,0,0.487,0,1749940135.836668
txn_00001232,cust_000645,48.89,Withdrawal,Other,0,20,4,0.256,0,1735761870.993845
txn_00001233,cust_000299,26.54,Purchase,ATM,1,9,2,0.067,0,1746346017.766118
txn_00001234,cust_000130,100.52,Transfer,ATM,0,16,0,0.23,0,1736784759.361257
txn_00001235,cust_000288,61.07,Transfer,Grocery,0,14,0,0.275,0,1729515927.391107
txn_00001236,cust_000619,37.37,Withdrawal,Entertainment,1,20,2,2.917,0,1726343302.757918
txn_00001237,cust_000180,395.58,Withdrawal,Entertainment,0,11,0,0.745,0,1729075542.070268
txn_00001238,cust_000541,9.2,Transfer,Gas Station,0,18,0,0.05,0,1748021167.460423
txn_00001239,cust_000610,14.23,Withdrawal,Entertainment,0,0,2,0.295,0,1750289470.787911
txn_00001240,cust_000423,235.42,Withdrawal,Entertainment,1,7,0,1.828,0,1745130999.056559
txn_00001241,cust_000172,55.47,Transfer,Grocery,1,2,2,0.425,0,1727486258.84609
txn_00001242,cust_000774,8.6,Purchase,Restaurant,0,6,1,0.109,0,1746681410.372644
txn_00001243,cust_000488,16.76,Withdrawal,Pharmacy,0,3,0,0.652,0,1730344194.268363
txn_00001244,cust_000400,25.62,Withdrawal,Travel,0,8,1,0.242,0,1735806937.477119
txn_00001245,cust_000013,47.87,Payment,Pharmacy,1,13,2,0.569,0,1729944031.977317
txn_00001246,cust_000985,14.48,Purchase,Gas Station,0,16,1,0.088,0,1737562352.402016
txn_00001247,cust_000653,14.98,Payment,Other,0,6,2,0.173,0,1731998603.248603
txn_00001248,cust_000879,29.92,Transfer,ATM,1,15,7,0.673,0,1729433097.462039
txn_00001249,cust_000262,72.14,Payment,Entertainment,1,23,5,0.615,0,1741475650.185685
txn_00001250,cust_000768,59.84,Withdrawal,Travel,0,9,1,0.34,0,1728461989.653224
txn_00001251,cust_000707,62.44,Transfer,Travel,0,15,0,0.293,1,1752158703.873067
txn_00001252,cust_000009,55.77,Purchase,Pharmacy,0,16,2,0.293,1,1747064840.52462
txn_00001253,cust_000107,106.39,Transfer,Online,0,8,1,0.908,0,1742458194.337413
txn_00001254,cust_000258,54.21,Purchase,Other,1,14,2,0.366,0,1726925636.561837
txn_00001255,cust_000962,226.68,Withdrawal,Other,0,23,4,0.507,0,1739577034.794997
txn_00001256,cust_000726,77.45,Purchase,Other,0,17,13,0.875,0,1751041714.228999
txn_00001257,cust_000673,32.59,Withdrawal,Gas Station,0,22,0,0.435,0,1744925698.97429
txn_00001258,cust_000260,47.25,Purchase,Entertainment,0,15,0,0.144,0,1730129796.352838
txn_00001259,cust_000284,166.56,Transfer,ATM,1,22,1,0.88,0,1745099189.97767
txn_00001260,cust_000076,23.06,Purchase,Pharmacy,0,8,0,0.151,0,1729581218.47645
txn_00001261,cust_000062,30.87,Transfer,Restaurant,0,9,8,0.576,0,1728980493.131414
txn_00001262,cust_000504,21.49,Withdrawal,Other,1,14,1,0.134,0,1751723732.024058
txn_00001263,cust_000661,26.47,Withdrawal,Travel,0,17,2,0.108,0,1736357799.296276
txn_00001264,cust_000224,29.49,Purchase,Entertainment,1,5,3,0.406,0,1740202321.410351
txn_00001265,cust_000106,25.94,Purchase,Other,0,20,5,0.092,0,1721936053.631109
txn_00001266,cust_000796,15.91,Payment,Restaurant,1,21,0,0.253,0,1734901616.8602
txn_00001267,cust_000001,19.84,Payment,ATM,0,15,1,0.12,0,1750256416.923427
txn_00001268,cust_000338,103.44,Purchase,Travel,1,7,3,0.541,0,1749364699.308507
txn_00001269,cust_000790,106.8,Payment,Pharmacy,0,5,0,0.488,0,1736314347.716193
txn_00001270,cust_000800,239.82,Purchase,Travel,0,14,1,0.546,0,1746452605.481697
txn_00001271,cust_000394,540.62,Payment,Gas Station,0,9,3,1.301,0,1750926923.44727
txn_00001272,cust_000958,8.73,Transfer,ATM,0,1,0,0.111,0,1752107821.59043
txn_00001273,cust_000648,448.57,Purchase,Department Store,1,1,1,2.632,0,1752278570.610102
txn_00001274,cust_000984,57.28,Payment,ATM,0,6,3,0.182,0,1731564500.610471
txn_00001275,cust_000181,19.93,Payment,Online,0,12,9,0.146,0,1738326218.932741
txn_00001276,cust_000400,23.01,Transfer,Entertainment,0,8,1,0.217,0,1749107465.025552
txn_00001277,cust_000648,128.18,Withdrawal,Restaurant,0,23,10,0.752,0,1734652535.976856
txn_00001278,cust_000026,9.99,Withdrawal,Entertainment,0,20,12,0.102,0,1743534370.657861
txn_00001279,cust_000812,61.9,Transfer,Entertainment,1,10,1,0.277,0,1737887129.819224
txn_00001280,cust_000855,61.96,Purchase,Grocery,0,10,5,0.681,0,1746436914.203192
txn_00001281,cust_000346,38.77,Purchase,Pharmacy,1,16,5,0.136,0,1745680064.240663
txn_00001282,cust_000827,31.05,Payment,Travel,1,18,2,0.276,0,1741460091.993893
txn_00001283,cust_000594,14.2,Purchase,Grocery,1,4,2,0.099,0,1728184116.227917
txn_00001284,cust_000501,29.11,Payment,Other,1,18,0,0.15,0,1741459511.486649
txn_00001285,cust_000719,217.26,Purchase,Restaurant,0,22,6,1.13,0,1741300408.971275
txn_00001286,cust_000927,17.52,Purchase,Entertainment,1,7,2,0.183,0,1730532470.651758
txn_00001287,cust_000856,102.27,Purchase,Gas Station,0,20,3,0.479,0,1739479396.40039
txn_00001288,cust_000819,101.31,Purchase,Online,1,20,0,0.355,0,1740254741.693755
txn_00001289,cust_000831,47.05,Payment,Department Store,0,5,0,0.337,0,1747197495.073619
txn_00001290,cust_000701,128.53,Withdrawal,Department Store,1,8,0,0.938,0,1739003976.099773
txn_00001291,cust_000813,78.2,Purchase,Other,1,23,6,0.331,0,1727561159.685006
txn_00001292,cust_000065,46.88,Withdrawal,Pharmacy,0,4,3,0.15,0,1724644510.216649
txn_00001293,cust_000379,36.41,Payment,Online,0,3,2,0.462,0,1738292546.628314
txn_00001294,cust_000042,36.24,Payment,Restaurant,0,19,0,0.378,1,1725042664.437015
txn_00001295,cust_000499,52.2,Purchase,Restaurant,1,14,0,0.177,0,1723382348.615186
txn_00001296,cust_000724,187.03,Transfer,Pharmacy,1,0,5,0.584,0,1741394051.110108
txn_00001297,cust_000812,27.74,Withdrawal,Online,0,2,5,0.124,0,1745200218.034249
txn_00001298,cust_000278,23.08,Payment,Online,0,1,1,0.281,0,1737336347.805404
txn_00001299,cust_000626,9.69,Withdrawal,Entertainment,1,14,0,0.549,0,1742652898.150989
txn_00001300,cust_000091,23.84,Transfer,Department Store,0,1,0,0.103,0,1740619396.460107
txn_00001301,cust_000572,108.55,Purchase,Travel,0,3,0,0.492,0,1728267792.193277
txn_00001302,cust_000634,260.65,Withdrawal,Entertainment,0,5,1,1.388,0,1732253199.999793
txn_00001303,cust_000676,168.3,Purchase,Online,0,2,4,0.674,0,1727399596.511896
txn_00001304,cust_000153,49.46,Payment,Entertainment,0,5,1,0.142,0,1742450127.497377
txn_00001305,cust_000687,81.68,Purchase,Department Store,1,21,3,2.002,0,1749934097.430539
txn_00001306,cust_000446,55.46,Payment,Grocery,1,21,0,0.534,0,1728764256.263318
txn_00001307,cust_000054,147.97,Withdrawal,Restaurant,1,16,5,0.913,0,1750003107.856722
txn_00001308,cust_000497,150.3,Purchase,Online,0,1,0,0.316,0,1737078284.096621
txn_00001309,cust_000607,63.05,Payment,Online,1,17,0,0.82,0,1739123647.819032
txn_00001310,cust_000920,88.43,Purchase,Department Store,1,0,4,7.809,0,1731111081.322655
txn_00001311,cust_000243,61.19,Withdrawal,Pharmacy,0,9,7,0.862,0,1744102297.160607
txn_00001312,cust_000076,15.27,Payment,Grocery,0,1,1,0.1,0,1735693429.292278
txn_00001313,cust_000149,5.0,Payment,Restaurant,0,0,0,0.03,0,1727653665.009676
txn_00001314,cust_000140,39.52,Withdrawal,Department Store,0,4,2,0.245,0,1735275575.184845
txn_00001315,cust_000208,41.6,Purchase,Other,0,17,5,1.567,0,1731432949.666519
txn_00001316,cust_000140,37.82,Payment,Entertainment,0,16,2,0.235,0,1724340622.413901
txn_00001317,cust_000779,110.29,Transfer,Other,0,12,2,6.304,0,1731675293.453664
txn_00001318,cust_000814,51.83,Withdrawal,Other,0,0,0,0.582,0,1740960223.667063
txn_00001319,cust_000876,75.88,Payment,Travel,0,23,2,4.54,0,1728080572.018035
txn_00001320,cust_000222,28.5,Payment,ATM,0,1,3,0.663,1,1739496374.815305
txn_00001321,cust_000439,214.36,Withdrawal,Online,0,20,0,0.792,0,1744052816.959323
txn_00001322,cust_000594,15.69,Withdrawal,Other,0,7,0,0.11,0,1727850495.312381
txn_00001323,cust_000428,29.72,Purchase,Entertainment,1,21,1,0.131,0,1751747764.384364
txn_00001324,cust_000517,31.75,Payment,Entertainment,0,9,0,0.37,0,1721896938.261708
txn_00001325,cust_000714,272.1,Payment,Entertainment,0,21,8,0.468,0,1746736923.549506
txn_00001326,cust_000572,30.24,Payment,Online,0,0,0,0.137,0,1744585770.081295
txn_00001327,cust_000303,10.75,Purchase,Grocery,0,9,0,0.356,0,1728375752.179875
txn_00001328,cust_000313,73.89,Payment,Other,0,4,0,0.386,0,1725939294.617037
txn_00001329,cust_000025,31.37,Payment,Restaurant,0,12,1,0.692,0,1751629086.127175
txn_00001330,cust_000416,36.12,Transfer,Entertainment,0,15,0,0.475,0,1726669129.25928
txn_00001331,cust_000002,28.14,Purchase,Pharmacy,0,4,6,0.262,0,1747969707.739954
txn_00001332,cust_000341,21.62,Transfer,Pharmacy,0,22,3,0.145,0,1737583383.888948
txn_00001333,cust_000715,26.73,Withdrawal,Gas Station,0,10,1,0.14,0,1750672747.942074
txn_00001334,cust_000344,65.2,Purchase,Travel,0,16,1,1.199,0,1744039632.578143
txn_00001335,cust_000691,13.0,Purchase,Gas Station,0,23,2,0.996,0,1732319085.562661
txn_00001336,cust_000477,50.63,Transfer,Department Store,0,2,1,0.1,0,1740365272.949813
txn_00001337,cust_000573,26.04,Withdrawal,Restaurant,0,9,13,0.092,0,1743069176.175176
txn_00001338,cust_000245,115.58,Payment,Other,1,2,1,1.75,0,1737858172.803312
txn_00001339,cust_000720,26.45,Withdrawal,Department Store,0,16,3,0.506,0,1727452743.272677
txn_00001340,cust_000274,70.84,Payment,ATM,1,22,0,0.255,0,1736720736.955899
txn_00001341,cust_000382,201.22,Payment,Travel,1,3,10,0.594,0,1731727345.94132
txn_00001342,cust_000126,49.01,Transfer,Entertainment,0,17,1,1.512,0,1735667367.625891
txn_00001343,cust_000820,43.26,Purchase,Online,1,21,2,0.21,0,1742073673.600165
txn_00001344,cust_000469,123.88,Payment,Restaurant,0,0,6,0.611,0,1723590049.202995
txn_00001345,cust_000980,61.45,Withdrawal,ATM,1,5,4,0.126,0,1723263290.822885
txn_00001346,cust_000152,104.51,Withdrawal,Travel,0,7,0,0.829,0,1736492503.444559
txn_00001347,cust_000024,83.45,Withdrawal,Entertainment,0,3,0,0.75,0,1730085671.979238
txn_00001348,cust_000455,65.56,Purchase,ATM,0,9,3,0.573,0,1744101079.174673
txn_00001349,cust_000023,229.89,Withdrawal,Travel,0,8,1,3.382,0,1748329566.605609
txn_00001350,cust_000422,185.73,Transfer,Entertainment,1,8,0,0.771,0,1739090308.89941
txn_00001351,cust_000714,67.63,Payment,Entertainment,0,15,1,0.116,0,1737559602.684834
txn_00001352,cust_000136,107.65,Transfer,Restaurant,0,0,3,0.427,0,1749164899.177364
txn_00001353,cust_000233,37.28,Transfer,Grocery,1,21,2,0.464,0,1736111371.256881
txn_00001354,cust_000292,29.9,Withdrawal,Other,0,13,3,0.129,0,1735218379.734888
txn_00001355,cust_000729,46.54,Withdrawal,Restaurant,0,12,1,0.134,0,1737722027.451353
txn_00001356,cust_000710,7.6,Withdrawal,Restaurant,1,8,4,0.04,0,1749367651.194574
txn_00001357,cust_000043,107.15,Withdrawal,Entertainment,0,20,1,1.596,0,1752176306.986534
txn_00001358,cust_000189,40.67,Purchase,Department Store,0,0,1,3.204,0,1727306459.951315
txn_00001359,cust_000152,41.13,Withdrawal,Travel,0,5,9,0.326,0,1732600525.880131
txn_00001360,cust_000943,20.63,Payment,Restaurant,0,5,3,0.107,0,1721622721.727611
txn_00001361,cust_000951,228.49,Purchase,Travel,0,0,1,7.08,0,1730938673.128367
txn_00001362,cust_000340,79.66,Transfer,Entertainment,0,9,4,0.65,0,1741251765.729888
txn_00001363,cust_000993,138.68,Withdrawal,Other,1,16,0,0.446,0,1750606964.86164
txn_00001364,cust_000945,25.36,Purchase,Entertainment,1,12,0,1.817,0,1734782520.585176
txn_00001365,cust_000143,10.87,Purchase,ATM,0,14,3,0.035,1,1742221951.372309
txn_00001366,cust_000633,108.12,Payment,Department Store,0,1,1,0.339,0,1747354574.887509
